"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","ACV__c","Account__c","Contact__c","ContractUpdate__c","Description__c","Event__c","ExpectedCloseDate__c","ExpectedDuration__c","HearingStatus__c","LostDate__c","LostReason__c","MRR__c","NextActivityDate__c","NextStep__c","Pricebook2__c","ProposalStatus__c","SourceChannel__c","StageName__c","StandardCloseDate__c","StandardProbability__c","StandardStartDate__c","StartDate__c","ARR__c","ExpectedRevenue__c","IsClosed__c","IsWon__c","AccountCount__c","PlanCategory__c","ProductCategory__c","CsStage__c","ContractStartMonth__c"
"a08RB00001Z16R4YAJ","005d5000005X5qEAAS","false","乃村工藝社 の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-31T04:46:13.000Z","005RB00000YoJyLYAV","2026-07-31T04:46:13.000Z","","","","","001RB00001VTCZZYA5","003RB00001UZzy7YAD","月","https://app.notion.com/p/samuraiarchitects/3979ae94fd3e80699ee8e618b4d5f448?v=36fc0f9f828542db9b28c5a3f6260af1&source=copy_link","","2026-08-31","12.0","","","","75000.0","","","","","","ValueProposition","","50.0","","2026-09-01","900000.0","450000.0","false","false","5.0","Enterprise","Rendery","","2026/09"
"a08RB00001Z16R5YAJ","005d5000005X5qEAAS","false","株式会社 アイエス不動産 の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","162700.0","001RB00001VTqnrYAD","","月","","","","12.0","","","","12100.0","","","","","","Closed Won","2025-08-06","100.0","","","145200.0","145200.0","true","true","6.0","Basic","knock knock AI","",""
"a08RB00001Z16R6YAJ","005d5000005X5qEAAS","false","株式会社飯田組 の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","211200.0","001RB00001VTrvIYAT","","月","","","","12.0","","","","17600.0","","","","","","Closed Won","2025-10-08","100.0","","","211200.0","211200.0","true","true","2.0","Pro","Rendery","",""
"a08RB00001Z16R7YAJ","005d5000005X5qEAAS","false","株式会社ディア・ライフ の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","0.0","001RB00001VTqkeYAD","","月","","","","12.0","","","","0.0","","","","","","Closed Lost","","","","","0.0","0.0","true","false","","","Rendery","",""
"a08RB00001Z16R8YAJ","005d5000005X5qEAAS","false","清水建設株式会社 の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","660000.0","001RB00001VTrvxYAD","","月","","","","12.0","","","","55000.0","","","","","","Closed Lost","","","","","660000.0","0.0","true","false","5.0","Enterprise","Rendery","",""
"a08RB00001Z16R9YAJ","005d5000005X5qEAAS","false","大東建託株式会社 の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","0.0","001RB00001VTruMYAT","","月","","","","12.0","","2025-11-28","Needs mismatch","0.0","","","","","","Closed Lost","2025-11-28","","","","0.0","0.0","true","false","","","受託開発","",""
"a08RB00001Z16RAYAZ","005d5000005X5qEAAS","false","TOPPAN株式会社 の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-06-21T16:02:53.000Z","","","","0.0","001RB00001VTqb8YAD","","月","","","","12.0","","","","0.0","","","","","","Negotiation","","80.0","","","0.0","0.0","false","false","","","","",""
"a08RB00001Z16RBYAZ","005d5000005X5qEAAS","false","東急不動産ホールディングス株式会社/東急不動産株式会社 の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-22T12:48:35.000Z","005RB00000YoJyLYAV","2026-07-22T12:48:35.000Z","","","","2640000.0","001RB00001VTqkvYAD","","月","","","","12.0","","2026-06-30","","220000.0","","","","","","Closed Lost","","100.0","","","2640000.0","2640000.0","true","false","20.0","Enterprise","Rendery","",""
"a08RB00001Z16RCYAZ","005d5000005X5qEAAS","false","大林ファシリティーズ株式会社 の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","105600.0","001RB00001VTqjfYAD","","月","","","","12.0","","","","8800.0","2025-08-20","","","","","Closed Won","2025-08-20","100.0","","","105600.0","105600.0","true","true","1.0","Pro","Rendery","",""
"a08RB00001Z16RDYAZ","005d5000005X5qEAAS","false","TBCグループ株式会社 の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","0.0","001RB00001VTqnXYAT","003RB00001NsV40YAF","月","","","","12.0","","","","0.0","","","","","","Closed Lost","","","","","0.0","0.0","true","false","0.0","Enterprise","Rendery","",""
"a08RB00001Z16REYAZ","005d5000005X5qEAAS","false","Asplead株式会社 の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","211200.0","001RB00001VTqnvYAD","003RB00001NsUI3YAN","月","","","2026-03-30","12.0","","","","17600.0","","","","","","Closed Won","2026-03-25","100.0","","","211200.0","211200.0","true","true","2.0","Pro","Rendery","",""
"a08RB00001Z16RFYAZ","005d5000005X5qEAAS","false","三菱地所レジデンス の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","211200.0","001RB00001VTqf7YAD","","月","","","","12.0","","","","17600.0","","","","","","Closed Won","2026-01-08","100.0","","","211200.0","211200.0","true","true","2.0","Pro","Rendery","",""
"a08RB00001Z16RGYAZ","005d5000005X5qEAAS","false","TOPPAN株式会社 の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","211200.0","001RB00001VTqb8YAD","","月","","","","12.0","","","","17600.0","2025-12-19","","","","","Closed Lost","","","","","211200.0","0.0","true","false","2.0","Pro","Rendery","",""
"a08RB00001Z16RHYAZ","005d5000005X5qEAAS","false","ビルド・ワークス の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","105600.0","001RB00001VTqnwYAD","003RB00001NsUI5YAN","月","","","","12.0","","","","8800.0","","","","","","Closed Won","2025-09-01","100.0","","","105600.0","105600.0","true","true","1.0","Pro","Rendery","",""
"a08RB00001Z16RIYAZ","005RB00000grTzlYAE","false","YAF の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-30T04:29:21.000Z","005RB00000grTzlYAE","2026-07-30T04:29:21.000Z","","","","0.0","001RB00001VTqnxYAD","","月","","","","12.0","","","","8800.0","2026-02-24","","","","","Closed Lost","","","","2025-10-01","105600.0","0.0","true","false","1.0","Pro","Rendery","","2025/10"
"a08RB00001Z16RJYAZ","005d5000005X5qEAAS","false","清水建設株式会社(スマートシティ) の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-22T12:07:54.000Z","005RB00000YoJyLYAV","2026-07-22T12:07:54.000Z","","","","660000.0","001RB00001VTrvxYAD","","月","","","","12.0","","2025-05-14","No agreement on issue or setup","55000.0","2025-11-05","","","","","Closed Lost","","10.0","","","660000.0","66000.0","true","false","5.0","Enterprise","Rendery","",""
"a08RB00001Z16RKYAZ","005d5000005X5qEAAS","false","東京建物株式会社 の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","0.0","001RB00001VTqf9YAD","","月","","","","12.0","","","","0.0","","","","","","Closed Lost","","","","","0.0","0.0","true","false","","","Rendery","",""
"a08RB00001Z16RLYAZ","005d5000005X5qEAAS","false","大成建設株式会社 の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","1320000.0","001RB00001VTqblYAD","003RB00001NsWwiYAF","月","","","","12.0","","2025-11-17","Needs mismatch","110000.0","","","","","","Closed Lost","2025-11-17","","","","1320000.0","0.0","true","false","10.0","Enterprise","Rendery","",""
"a08RB00001Z16RMYAZ","005d5000005X5qEAAS","false","生和コーポレーション株式会社(関東) の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","0.0","001RB00001VTqmcYAD","003RB00001NsVxXYAV","月","","","","12.0","","","","0.0","","","","","","Closed Lost","","","","","0.0","0.0","true","false","","","Rendery","",""
"a08RB00001Z16RNYAZ","005d5000005X5qEAAS","false","株式会社ユタカコーポレーション の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","3500.0","001RB00001VTqnzYAD","003RB00001NsUICYA3","月","","","","12.0","","","","0.0","","","","","","Closed Won","2025-09-24","100.0","","","0.0","0.0","true","true","1.0","","knock knock AI","",""
"a08RB00001Z16ROYAZ","005d5000005X5qEAAS","false","ソーシャルインテリア の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","900000.0","001RB00001VTqo0YAD","","月","","","","12.0","","2026-05-26","No agreement on issue or setup","75000.0","2025-12-17","","","","","Closed Lost","2026-05-26","","","","900000.0","0.0","true","false","5.0","Enterprise","Rendery","",""
"a08RB00001Z16RPYAZ","005d5000005X5qEAAS","false","東京海上日動ファシリティーズ株式会社 の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","900000.0","001RB00001VTqnUYAT","","月","","","","12.0","","","","75000.0","2025-12-10","","","","","Closed Lost","","","","","900000.0","0.0","true","false","5.0","Enterprise","Rendery","",""
"a08RB00001Z16RQYAZ","005d5000005X5qEAAS","false","株式会社ほりきり太郎不動産 の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","3500.0","001RB00001VTqoCYAT","003RB00001NsUIXYA3","月","","","","12.0","","","","0.0","","","","","","Closed Won","2025-09-24","100.0","","","0.0","0.0","true","true","1.0","","knock knock AI","",""
"a08RB00001Z16RRYAZ","005d5000005X5qEAAS","false","株式会社エイブル","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","290000.0","001RB00001VTrKGYA1","","月","","","","12.0","","","","0.0","","","","","","Closed Won","2025-10-03","100.0","","","0.0","0.0","true","true","2.0","Enterprise","knock knock AI","",""
"a08RB00001Z16RSYAZ","005d5000005X5qEAAS","false","生和コーポレーション株式会社(西日本支社)","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","1800000.0","001RB00001VTqmcYAD","","月","","","","12.0","","","","150000.0","","","","","","Closed Lost","","","","","1800000.0","0.0","true","false","10.0","Enterprise","Rendery","",""
"a08RB00001Z16RTYAZ","005d5000005X5qEAAS","false","日鉄興和不動産株式会社","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-28T01:24:06.000Z","005d5000005X5qEAAS","2026-07-28T01:24:06.000Z","","","","2340000.0","001RB00001VTrnKYAT","","月","","","2026-02-13","12.0","","","","195000.0","2026-01-06","","","","","Closed Won","2026-02-12","100.0","","","2340000.0","2340000.0","true","true","13.0","Enterprise","Rendery","S1",""
"a08RB00001Z16RUYAZ","005d5000005X5qEAAS","false","相鉄アーバンクリエイツ　西口事業部 の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","105600.0","001RB00001VTqs2YAD","003RB00001NsWwjYAF","月","","","","12.0","","","","8800.0","","","","","","Closed Lost","","","","","105600.0","0.0","true","false","1.0","Pro","Rendery","",""
"a08RB00001Z16RVYAZ","005d5000005X5qEAAS","false","日本社宅サービス株式会社","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-06-21T16:02:53.000Z","","","","0.0","001RB00001VTqvSYAT","003RB00001NsUcsYAF","月","","","","12.0","","","","0.0","","","","","","Qualification","","20.0","","","0.0","0.0","false","false","","","","",""
"a08RB00001Z16RWYAZ","005d5000005X5qEAAS","false","株式会社JPMC","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","0.0","001RB00001VTqoXYAT","","月","","","","12.0","","","","0.0","","","","","","Prospecting","","10.0","","","0.0","0.0","false","false","","","knock knock AI","",""
"a08RB00001Z16RXYAZ","005d5000005X5qEAAS","false","森ビル株式会社 の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","105600.0","001RB00001VTqWFYA1","003RB00001NsVhqYAF","月","","","2026-03-01","12.0","","","","8800.0","","","","","","Closed Won","2026-03-12","100.0","","","105600.0","105600.0","true","true","1.0","Pro","Rendery","",""
"a08RB00001Z16RYYAZ","005d5000005X5qEAAS","false","三弘建築事務所株式会社","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","672000.0","001RB00001VTqxpYAD","","月","","","2026-03-01","12.0","","2026-05-21","Customer concern unresolved","56000.0","","","","","","Closed Lost","2026-05-21","","","","672000.0","0.0","true","false","60.0","Enterprise","Rendery","",""
"a08RB00001Z16RZYAZ","005d5000005X5qEAAS","false","株式会社大阪ガスファシリティーズ の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","0.0","001RB00001VTqxqYAD","003RB00001NsVhrYAF","月","","","","12.0","","2026-01-21","","0.0","","","","","","Closed Lost","2026-01-21","","","","0.0","0.0","true","false","","","knock knock AI","",""
"a08RB00001Z16RaYAJ","005d5000005X5qEAAS","false","TR-Archi Office の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","0.0","001RB00001VTqnPYAT","","月","","","","12.0","","","","0.0","","","","","","Closed Lost","","","","","0.0","0.0","true","false","","","Rendery","",""
"a08RB00001Z16RbYAJ","005d5000005X5qEAAS","false","東急建設株式会社","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-06-21T16:02:53.000Z","","","","0.0","001RB00001VTrseYAD","","月","","","","12.0","","","","0.0","2025-10-24","","","","","ValueProposition","","50.0","","","0.0","0.0","false","false","","","","",""
"a08RB00001Z16RcYAJ","005d5000005X5qEAAS","false","福井コンピュータースマート株式会社","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-06-21T16:02:53.000Z","","","","0.0","001RB00001VTqxrYAD","","月","","","","12.0","","","","0.0","2026-01-16","","","","","Closed Won","","100.0","","","0.0","0.0","true","true","","","","",""
"a08RB00001Z16RdYAJ","005d5000005X5qEAAS","false","三越伊勢丹プロパティデザイン株式会社","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","528000.0","001RB00001VTqxsYAD","","月","","","","12.0","","","","44000.0","","","","","","Closed Won","2025-12-17","100.0","","","528000.0","528000.0","true","true","5.0","Pro","Rendery","",""
"a08RB00001Z16ReYAJ","005d5000005X5qEAAS","false","株式会社住研川越 の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","145200.0","001RB00001VTqxtYAD","003RB00001NsVhuYAF","月","","","","12.0","","","","12100.0","","","","","","Closed Won","2025-11-04","100.0","","","145200.0","145200.0","true","true","1.0","Basic","knock knock AI","",""
"a08RB00001Z16RfYAJ","005d5000005X5qEAAS","false","荏原環境プラント株式会社 の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-22T12:33:35.000Z","005RB00000YoJyLYAV","2026-07-22T12:33:35.000Z","","","","2390000.0","001RB00001VTqxuYAD","003RB00001NsVhvYAF","年","","","2026-05-01","12.0","","","","170000.0","","","","","","Negotiation","","80.0","","2026-09-01","2040000.0","1632000.0","false","false","5.0","Enterprise","Rendery","","2026/09"
"a08RB00001Z16RgYAJ","005d5000005X5qEAAS","false","株式会社ホープハウスシステム の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","0.0","001RB00001VTqliYAD","003RB00001NsNceYAF","月","","","","12.0","","","","0.0","","","","","","Prospecting","","10.0","","","0.0","0.0","false","false","","","knock knock AI","",""
"a08RB00001Z1G65YAF","005d5000005X5qEAAS","false","株式会社ビヨンドボーダーズ の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","0.0","001RB00001VTqxvYAD","003RB00001NsVhwYAF","月","","","","12.0","","2026-02-25","Needs mismatch","0.0","","","","","","Closed Lost","2026-02-25","","","","0.0","0.0","true","false","","","Rendery","",""
"a08RB00001Z1G66YAF","005d5000005X5qEAAS","false","株式会社brackets の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","005d5000005X5qEAAS","2026-07-19T04:40:23.000Z","","","","105600.0","001RB00001VTqxwYAD","003RB00001NsWwlYAF","月","","","","12.0","","","","8800.0","","","","","","Prospecting","","10.0","","","105600.0","10560.0","false","false","1.0","Pro","Rendery","",""
"a08RB00001Z1G67YAF","005d5000005X5qEAAS","false","株式会社エムアールビジネス の取引","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-06-21T16:02:53.000Z","","","","0.0","001RB00001VTqxxYAD","003RB00001NsVi3YAF","月","","","","12.0","","","","0.0","","","","","","Negotiation","","80.0","","","0.0","0.0","false","false","","","","",""
"a08RB00001Z1G68YAF","005d5000005X5qEAAS","false","株式会社ホープハウスシステム","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-06-21T16:02:53.000Z","","","","0.0","001RB00001VTqliYAD","003RB00001NsNceYAF","月","","","","12.0","","","","0.0","","","","","","Negotiation","","80.0","","","0.0","0.0","false","false","","","","",""
"a08RB00001Z1G69YAF","005d5000005X5qEAAS","false","株式会社店研創意","2026-06-21T16:02:53.000Z","005d5000005X5qEAAS","2026-08-03T08:32:44.000Z","005RB00000YoJyLYAV","2026-08-03T08:32:44.000Z","","2026-07-28T10:33:34.000Z","2026-07-28T10:33:34.000Z","","001RB00001VTqxyYAD","","月","【CS引継ぎ】株式会社店研創意 — Rendery Enterprise
1. 契約サマリ

顧客：株式会社店研創意（てんけんそうい）
プラン：Enterprise（Proからアップセル）
アカウント／ユーザー数：7アカウント／14ユーザー
金額：標準単価（¥15,000/アカウント）ベースで月額 ¥105,000 
利用開始：2026年8月1日（トライアル→本契約へ切替）
請求先：山中様宛
営業担当：妹尾 ／ CS担当：玉木


2. 会社概要
1975年1月設立、資本金9,000万円、従業員数290名（2026年5月時点）の空間づくり企業。大阪・東京に本社を構え、株式会社大西のグループ事業。事業は二本柱で、全国の物販店・飲食店・サービス店など幅広い業種で年間約2,000件を手掛ける「空間プロデュース」（設計施工）事業と、店舗什器・ディスプレイ用品・販促グッズ等を販売する通販事業「ストア・エキスプレス」。ストア・エキスプレスは2018年に会員数60万人を突破し、自社オリジナル商品開発のノウハウを活かしたオーダーメイド什器の企画・製作も展開している。近年は店舗にとどまらずオフィス・住空間へと領域を広げている。
CSが押さえる要点：単なる設計会社ではなく「設計施工」と「自社什器・家具のEC／製品ブランド」の両方を持つ。自社製品を空間提案に載せて売りたい動機が構造的に強く、ここがRendery定着のカギ（§8-6・§9参照）。3. 顧客プロファイル
店舗デザイン／内装・外観設計に加えオフィス・住空間、さらに自社什器・家具ブランド（ストア・エキスプレス）を持つ。デザイナーが手描きスケッチやパースで顧客とイメージをすり合わせる業務が中心。ユーザー会に参加いただいたProユーザーからの拡大案件。
4. キーパーソン

山中 秀一 様：意思決定・社内推進の窓口。予算・稟議・請求もこの方経由。
川﨑 智 様：空間プロデュース事業部 第1設計チーム マネージャー（東京・新宿）。設計側の実務キーパーソン。トライアル中に実案件で使用。
5. 利用メンバー（14名／@onisi.jp）

6. 導入の背景（なぜ買ったか）
昨年11月から商談。ユーザー会で再会。以前から利用意欲はあったが「使いこなしのところで止まっていた」状態。初歩的なつまずきで活用が広がらず、勉強会前の打ち合わせで妹尾がAIアーキテクト編集を使って詰まりをその場で解消して見せたことが転機。個人スキルではなく組織のナレッジ共有で解決する＝Enterpriseの価値、という位置づけで着地。
7. これまでの経緯（要点のみ）

勉強会前の打ち合わせ：現状のつまずきを把握し、支援方針をすり合わせ。
2週間トライアル実施：実案件「原宿竹下通り店」の外装／内装パース修正で川﨑様が使用。トライアルで固まった主ユースケースは**「スケッチからのパース作成」と「外注パースの仕様変更対応」**の2つ。
7/31 本契約へ切替・利用開始。


8. 主要ユースケース（機能マッピング）

スケッチ→パース化（AIアーキテクト編集）：箱レベルのラフでOK。← トライアルの主用途。
外注パースの仕様変更対応：外注で作ったパースの手直し。← トライアルの主用途。「原宿竹下通り店」で実践。
パース編集で要素を保持：「その他の部分は一切変更しない」の指示でロゴ等が勝手に変わる問題を回避。
平面図→立ち上げ：オフィス／住空間向け。勉強会前打ち合わせで最も刺さった点。
文字・寸法の削除：赤枠で囲って画像書き出し→AIアーキテクト編集で除去。
部分差し替え／参照画像の部分適用：椅子だけ変える等。← §9の“自社什器入れ込み“の中核機能。
ワークフロー機能でのテンプレ化：店研独自の型を登録し「何も考えず使える」状態へ。初期整備はこちらでヒアリングして作り込む合意あり。
9. オンボーディング設計

勉強会（1時間）＋2週間トライアルは完了。以降は定例で活用の深化と定着を支援するフェーズ。
定着の要はワークフローテンプレ（部門別・什器入れ込み）の整備。使いこなし止まりの再発を防ぐ。


① 営業と設計で使い方が分かれる → 定例で使い分けを把握 営業と設計の両部門が使う。両者は求める出力・ワークフロー上の位置づけが異なるはずなので、定例で「営業のユースケース」「設計のユースケース」を切り分けて把握・整理していく。


営業：顧客への提案・イメージ共有。スピード重視でラフから提案パース／自社什器を載せた提案ビジュアル。
設計：実案件のデザイン検討。スケッチ→パース、外注パース修正、平面図立ち上げ、文字・寸法処理など作り込み寄り。 → 部門ごとにテンプレを分けて整備。どちらの部門が何にどう使っているかを定例でトラッキングし、テンプレとナレッジに反映。
② 自社什器（ストア・エキスプレス製品）の入れ込みニーズ ← 最重要の定着ドライバー 自社で店舗什器・家具ブランドを持つため、空間パースに自社什器を入れ込みたいニーズが構造的に大きい。「提案パースに自社什器を配置する」ワークフローが確立できれば、Renderyが提案業務と自社EC売上の両方に効く＝抜けられないツールになる。

直結機能：§8-6「参照画像の部分適用」。
CSアクション：早期に「自社什器を入れ込む」テンプレを一緒に作る。定例で「今どの製品を入れ込みたいか」を継続ヒアリングしプロンプト集に蓄積。
10. 運用・請求メモ（要注意）

go-live時に組織作成の訂正あり：当初「新規組織」を誤作成→削除し、トライアル利用組織をアップグレードして継続、メンバー入替・権限変更、組織名から「トライアル」表記を削除、という経緯。トライアルからの既存ユーザーは同じアカウントで継続ログイン可、新規追加分は別途招待メールから。→ 初回サポート時に「どの組織・どのアカウントか」の混乱が残っていないか確認。
請求サイクル：毎月20日前後の平日に前月利用分をPDFで送付、振込期日は翌月末（例：7月分→8月末）。
11. アップセル・拡大方針

設計サイドはほぼ入り切っており、アップセル余地は限定的。 特に大阪拠点は設計人数が多く、今回の14名で設計の主要層はカバー済みの想定。
主なアップセル余地は営業サイド。 営業の展開は現状数名にとどまるため、営業メンバーへの利用拡大がアカウント増の本命ルート。
CSアクション：定例で「営業サイドの利用が広がっているか」を主要KPIとしてウォッチ。§9①の営業ユースケースと§9②の什器入れ込みは営業に刺さる訴求なので、営業向けテンプレを整えて横展開のフックにする。設計側は新規増員時の自然増を見込む温度感でよい。
12. リスク・注意点

メンバーが「難しそう」で離脱すると定着が崩れる。早期に一人ずつ「自分の案件で解けた」体験を作る。
使いこなし止まりの再発。ワークフローテンプレ（部門別・什器入れ込み）の整備を後回しにしない。
go-live時の組織訂正に起因する混乱が現場に残っていないか要確認（§10）。
13. CS初動アクション

定例を設計：営業／設計の使い分け把握（§9①）と自社什器入れ込みニーズ（§9②）、営業サイド拡大（§11）を継続議題に。
ワークフロー初期テンプレ（部門別＋什器入れ込み）の叩きを準備。","","2026-04-01","12.0","","","","105000.0","2025-12-17","","","","","Closed Won","","100.0","","2026-08-01","1260000.0","1260000.0","true","true","7.0","Enterprise","Rendery","S1","2026/08"
