Id,Name,Invoice__c,Invoice__r.ParentContract__c,Invoice__r.Account__c,ProductMaster__c,ProductMaster__r.Name,ProductMaster__r.MRR_Target__c,Description__c,Quantity__c,Line_Amount__c,Unit_Price__c
a01RB00001cMzfbYAC,INVL-0000000443,a00RB00002B4i4MYAR,a04RB00000n5JdjYAE,001RB00001br9KfYAI,a0CRB0000CcXZ6T2QW,[OLD] Rendery Enterpriseプラン(2025年9月まで),true,RenderyEnterpriseプラン_月額,4,44000,11000
a01RB00001cMzfcYAC,INVL-0000000444,a00RB00002B4i4NYAR,a04RB00000n5JdkYAE,001RB00001br9KNYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,1,8000,8000
a01RB00001cMzfdYAC,INVL-0000000445,a00RB00002B4i4OYAR,a04RB00000n5JdlYAE,001RB00001br9KLYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額,1,8000,8000
a01RB00001cMzfeYAC,INVL-0000000446,a00RB00002B4i4PYAR,a04RB00000n5JdmYAE,001RB00001br9KMYAY,a0CRB0000CcXZ6T2QW,[OLD] Rendery Enterpriseプラン(2025年9月まで),true,Rendery　エンタープライズプラン,4,44000,11000
a01RB00001cMzffYAC,INVL-0000000447,a00RB00002B4i4QYAR,a04RB00000n5JdnYAE,001RB00001br9KQYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,1,8000,8000
a01RB00001cMzfgYAC,INVL-0000000448,a00RB00002B4i4RYAR,a04RB00000n5JdoYAE,001RB00001br9KOYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料,1,8000,8000
a01RB00001cNzAsYAK,INVL-0000000449,a00RB00002B2ejcYAB,a04RB00000n5JdmYAE,001RB00001br9KMYAY,a0CRB0000CcXZ6T2QW,[OLD] Rendery Enterpriseプラン(2025年9月まで),true,Rendery　エンタープライズプラン,4,44000,11000
a01RB00001cNzAtYAK,INVL-0000000450,a00RB00002B2ejdYAB,a04RB00000n5JdsYAE,001RB00001br9KKYAY,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン,1,11000,11000
a01RB00001cODiUYAW,INVL-0000000451,a00RB00002B5oL2YAJ,a04RB00000kUAPdYAO,001RB00001VTtIUYA1,a0CRB0000DaCRfV2QW,[月払] knock knock AI Enterpriseプラン 1100クレジット,true,knock knock AI_Enterpriseプラン_1200クレジット,1100,175450000,159500
a01RB00001cODiVYAW,INVL-0000000452,a00RB00002B5oL3YAJ,a04RB00000kUAPJYA4,001RB00001VTrkSYAT,a0CRB0000CcXZ6Z2QW,[年払] Rendery Enterpriseプラン,false,Rendery Enterpriseプラン5アカウント_年額,5,840000,168000
a01RB00001cODiWYAW,INVL-0000000453,a00RB00002B5oL4YAJ,a04RB00000kUAPOYA4,001RB00001VTrm3YAD,a0CRB0000CcXZ6Z2QW,[年払] Rendery Enterpriseプラン,false,Rendery Enterpriseプラン6アカウント_年払い,6,1008000,168000
a01RB00001cODiXYAW,INVL-0000000454,a00RB00002B5oL5YAJ,a04RB00000kUAOxYAO,001RB00001br9KPYAY,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_10アカウント_年間一括払い,120,960000,8000
a01RB00001cODiYYAW,INVL-0000000455,a00RB00002B5oL6YAJ,a04RB00000n5JdsYAE,001RB00001br9KKYAY,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン,1,11000,11000
a01RB00001cODiZYAW,INVL-0000000456,a00RB00002B5oL7YAJ,a04RB00000kUAPdYAO,001RB00001VTtIUYA1,a0CRB0000DaCRfV2QW,[月払] knock knock AI Enterpriseプラン 1100クレジット,true,knock knock AI_Enterpriseプラン_1100クレジット,1100,175450000,159500
a01RB00001cODiaYAG,INVL-0000000457,a00RB00002B5oL8YAJ,a04RB00000kUAPWYA4,001RB00001VTCYzYAP,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン,1,11000,11000
a01RB00001cODibYAG,INVL-0000000458,a00RB00002B5oL9YAJ,a04RB00000kUANhYAO,001RB00001VTrseYAD,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro(2026年4月- 2027年3月),1,8000,8000
a01RB00001cODicYAG,INVL-0000000459,a00RB00002B5oLAYAZ,a04RB00000kUAObYAO,001RB00001VTqleYAD,a0CRB0000CcXZ6R2QW,[代理販売20%] Rendery Proプラン,true,Rendery_Pro_月額利用料_注文番号：405016881,2,12800,6400
a01RB00001cODidYAG,INVL-0000000460,a00RB00002B5oLBYAZ,a04RB00000kUAObYAO,001RB00001VTqleYAD,a0CRB0000CcXZ6R2QW,[代理販売20%] Rendery Proプラン,true,Rendery_Pro_４月利用料(株式会社長谷建築設計事務所様),1,6400,6400
a01RB00001cODieYAG,INVL-0000000461,a00RB00002B5oLCYAZ,a04RB00000kUAPdYAO,001RB00001VTtIUYA1,a0CRB0000DaCRfV2QW,[月払] knock knock AI Enterpriseプラン 1100クレジット,true,knock knock AI_Enterpriseプラン_1200クレジット,1100,175450000,159500
a01RB00001cODifYAG,INVL-0000000462,a00RB00002B5oLDYAZ,a04RB00000kUAObYAO,001RB00001VTqleYAD,a0CRB0000CcXZ6R2QW,[代理販売20%] Rendery Proプラン,true,Rendery_Pro_月額利用料(ジェイアール北海道エンジニアリング株式会社分),6,38400,6400
a01RB00001cODigYAG,INVL-0000000463,a00RB00002B5oLEYAZ,a04RB00000kUAObYAO,001RB00001VTqleYAD,a0CRB0000CcXZ6R2QW,[代理販売20%] Rendery Proプラン,true,Rendery_Pro_月額利用料_注文番号：405342479,2,12800,6400
a01RB00001cODihYAG,INVL-0000000464,a00RB00002B5oLFYAZ,a04RB00000kUAOqYAO,001RB00001VTrnKYAT,a0CRB0000CcXZ6Z2QW,[年払] Rendery Enterpriseプラン,false,Rendery Enterpriseプラン10アカウント_年払い,10,1680000,168000
a01RB00001cODiiYAG,INVL-0000000465,a00RB00002B5oLGYAZ,a04RB00000kUAPGYA4,001RB00001VTrmvYAD,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery Proプラン1アカウント_年払い,12,96000,8000
a01RB00001cODijYAG,INVL-0000000466,a00RB00002B5oLHYAZ,a04RB00000kUAPdYAO,001RB00001VTtIUYA1,a0CRB0000DaCRfV2QW,[月払] knock knock AI Enterpriseプラン 1100クレジット,true,knock knock AI_Enterpriseプラン_1200クレジット,1100,175450000,159500
a01RB00001cODikYAG,INVL-0000000467,a00RB00002B5oLIYAZ,a04RB00000kUANjYAO,001RB00001VTCYmYAP,a0CRB0000CcXZ6T2QW,[OLD] Rendery Enterpriseプラン(2025年9月まで),true,Rendery(エンタープライズプラン：1ヶ月),5,55000,11000
a01RB00001cODilYAG,INVL-0000000468,a00RB00002B5oLJYAZ,a04RB00000miHmIYAU,001RB00001VTqgHYAT,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Proプラン_5アカウント(月額費用),5,40000,8000
a01RB00001cODimYAG,INVL-0000000469,a00RB00002B5oLKYAZ,a04RB00000kUAObYAO,001RB00001VTqleYAD,a0CRB0000CcXZ6R2QW,[代理販売20%] Rendery Proプラン,true,Rendery_Pro_月額利用料_注文番号：405342481,2,12800,6400
a01RB00001cODinYAG,INVL-0000000470,a00RB00002B5oLLYAZ,a04RB00000kUAObYAO,001RB00001VTqleYAD,a0CRB0000CcXZ6W2QW,[代理販売20%] Rendery Enterpriseプラン,true,Rendery Enterpriseプラン_10アカウント_月額費用,10,120000,12000
a01RB00001cODioYAG,INVL-0000000471,a00RB00002B5oLLYAZ,a04RB00000kUAObYAO,001RB00001VTqleYAD,a0CRB0000CcXZ6W2QW,[代理販売20%] Rendery Enterpriseプラン,true,Rendery Enterpriseプラン_10アカウント_月額費用,10,120000,12000
a01RB00001cODipYAG,INVL-0000000472,a00RB00002B5oLLYAZ,a04RB00000kUAObYAO,001RB00001VTqleYAD,a0CRB0000CcXZ6W2QW,[代理販売20%] Rendery Enterpriseプラン,true,Rendery Enterpriseプラン_10アカウント_月額費用,10,120000,12000
a01RB00001cODiqYAG,INVL-0000000473,a00RB00002B5oLLYAZ,a04RB00000kUAObYAO,001RB00001VTqleYAD,a0CRB0000CcXZ6W2QW,[代理販売20%] Rendery Enterpriseプラン,true,Rendery Enterpriseプラン_10アカウント_月額費用,10,120000,12000
a01RB00001cODirYAG,INVL-0000000474,a00RB00002B5oLLYAZ,a04RB00000kUAObYAO,001RB00001VTqleYAD,a0CRB0000CcXZ6W2QW,[代理販売20%] Rendery Enterpriseプラン,true,Rendery Enterpriseプラン_10アカウント_月額費用,10,120000,12000
a01RB00001cODisYAG,INVL-0000000475,a00RB00002B5oLLYAZ,a04RB00000kUAObYAO,001RB00001VTqleYAD,a0CRB0000CcXZ6W2QW,[代理販売20%] Rendery Enterpriseプラン,true,Rendery Enterpriseプラン_10アカウント_月額費用,10,120000,12000
a01RB00001cODitYAG,INVL-0000000476,a00RB00002B5oLLYAZ,a04RB00000kUAObYAO,001RB00001VTqleYAD,a0CRB0000CcXZ6W2QW,[代理販売20%] Rendery Enterpriseプラン,true,Rendery Enterpriseプラン_10アカウント_月額費用,10,120000,12000
a01RB00001cODiuYAG,INVL-0000000477,a00RB00002B5oLLYAZ,a04RB00000kUAObYAO,001RB00001VTqleYAD,a0CRB0000CcXZ6W2QW,[代理販売20%] Rendery Enterpriseプラン,true,Rendery Enterpriseプラン_10アカウント_月額費用,10,120000,12000
a01RB00001cODivYAG,INVL-0000000478,a00RB00002B5oLLYAZ,a04RB00000kUAObYAO,001RB00001VTqleYAD,a0CRB0000CcXZ6W2QW,[代理販売20%] Rendery Enterpriseプラン,true,Rendery Enterpriseプラン_10アカウント_月額費用,10,120000,12000
a01RB00001cODiwYAG,INVL-0000000479,a00RB00002B5oLLYAZ,a04RB00000kUAObYAO,001RB00001VTqleYAD,a0CRB0000CcXZ6W2QW,[代理販売20%] Rendery Enterpriseプラン,true,Rendery Enterpriseプラン_10アカウント_月額費用,10,120000,12000
a01RB00001cODixYAG,INVL-0000000480,a00RB00002B5oLLYAZ,a04RB00000kUAObYAO,001RB00001VTqleYAD,a0CRB0000CcXZ6W2QW,[代理販売20%] Rendery Enterpriseプラン,true,Rendery Enterpriseプラン_10アカウント_月額費用,10,120000,12000
a01RB00001cODiyYAG,INVL-0000000481,a00RB00002B5oLLYAZ,a04RB00000kUAObYAO,001RB00001VTqleYAD,a0CRB0000CcXZ6W2QW,[代理販売20%] Rendery Enterpriseプラン,true,Rendery Enterpriseプラン_10アカウント_月額費用,10,120000,12000
a01RB00001cODizYAG,INVL-0000000482,a00RB00002B5oLMYAZ,a04RB00000kUAPdYAO,001RB00001VTtIUYA1,a0CRB0000DaCRfV2QW,[月払] knock knock AI Enterpriseプラン 1100クレジット,true,knock knock AI_Enterpriseプラン_1200クレジット,1100,175450000,159500
a01RB00001cOifpYAC,INVL-0000000483,a00RB00002B5xxmYAB,a04RB00000kUAPWYA4,001RB00001VTCYzYAP,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン,1,11000,11000
a01RB00001cOifqYAC,INVL-0000000484,a00RB00002B5xxnYAB,a04RB00000kUAPWYA4,001RB00001VTCYzYAP,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン,1,11000,11000
a01RB00001ceRccYAE,INVL-0000000485,a00RB00002BMqK5YAL,a04RB00000n9hzBYAQ,001RB00001VTqjbYAD,a0CRB0000CcXZ6x2QG,受託開発,false,『提案DX2.0』データ整形業務【着手金】,1,3000000,3000000
a01RB00001cosjcYAA,INVL-0000000493,a00RB00002Bbke2YAB,a04RB00000nCFH5YAO,001RB00001VTrvxYAD,a0CRB0000Ck3ReH2QU,Rendery_Enterpriseプラン,false,Rendery Enterprise(月払い),10,150000,15000
a01RB00001cpmvRYAQ,INVL-0000000486,a00RB00002BZaqsYAD,a04RB00000n5JdsYAE,001RB00001br9KKYAY,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン,1,11000,11000
a01RB00001cpmvSYAQ,INVL-0000000487,a00RB00002BZaqtYAD,a04RB00000n5JdsYAE,001RB00001br9KKYAY,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン,1,11000,11000
a01RB00001cpmvTYAQ,INVL-0000000488,a00RB00002BZaquYAD,a04RB00000n5JdsYAE,001RB00001br9KKYAY,a0CRB0000CcXZ6i2QG,knock knock AI Basicプラン(50クレジット),true,knock knock AI_Basicプラン,1,11000,11000
a01RB00001cpspZYAQ,INVL-0000000489,a00RB00002BahLdYAJ,a04RB00000kUAOAYA4,001RB00001VTruAYAT,a0CRB0000CcXZ6V2QW,Rendery Enterpriseプラン,true,Rendery_Enterpriseプラン,18,270000,15000
a01RB00001cpspaYAA,INVL-0000000490,a00RB00002BahLeYAJ,a04RB00000n9hzBYAQ,001RB00001VTqjbYAD,a0CRB0000CcXZ6x2QG,受託開発,false,着手金として,1,3000000,3000000
a01RB00001cpspbYAA,INVL-0000000491,a00RB00002BahLfYAJ,a04RB00000kVL7KYAW,001RB00001VcyFKYAZ,a0CRB0000CcXZ6x2QG,受託開発,false,システム保守運用費＿2026年4-6月度,1,225000,225000
a01RB00001cqmqAYAQ,INVL-0000000492,a00RB00002BavLRYAZ,a04RB00000nCVWrYAO,001RB00001VTrvxYAD,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery Proプラン 月額費用,1,8000,8000
a01RB00001cr7wEYAQ,INVL-0000000494,a00RB00002BbzTPYAZ,a04RB00000kUAOiYAO,001RB00001VTruMYAT,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_年額一括払い_3アカウント,12,288000,24000
a01RB00001cr7wFYAQ,INVL-0000000495,a00RB00002BbzTQYAZ,a04RB00000kUAOlYAO,001RB00001VTrwFYAT,a0CRB0000CcXZ6V2QW,Rendery Enterpriseプラン,true,Rendery Enterpriseプラン5アカウント_26年2-3月,5,150000,30000
a01RB00001cr7wGYAQ,INVL-0000000496,a00RB00002BbzTRYAZ,a04RB00000kUAOdYAO,001RB00001VTqmcYAD,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery_Pro_月額利用料(1アカウント)),6,48000,8000
a01RB00001cu7y5YAA,INVL-0000000497,a00RB00002BfPRJYA3,a04RB00000nD5TtYAK,001RB00001VTqxyYAD,a0CRB0000CcXZ6V2QW,Rendery Enterpriseプラン,true,Rendery Enterpriseプラン 月額費用,7,105000,15000
a01RB00001dKsRuYAK,INVL-0000000498,a00RB00002C0HH8YAN,a04RB00000nI5BVYA0,001RB00001VTr0AYAT,a0CRB0000CcXZ6V2QW,Rendery Enterpriseプラン,true,Rendery Entepriseプラン,5,75000,15000
a01RB00001dL4HmYAK,INVL-0000000499,a00RB00002C0iFgYAJ,a04RB00000nIA1VYAW,001RB00001VTrvxYAD,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery Proプラン 月額費用,1,8000,8000
a01RB00001ds2nRYAQ,INVL-0000000500,a00RB00002Cb9PNYAZ,a04RB00000nQDdJYAW,001RB00001VTqWFYA1,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery Proプラン,2,16000,8000
a01RB00001ds2nSYAQ,INVL-0000000501,a00RB00002Cb9PNYAZ,a04RB00000nQDdJYAW,001RB00001VTqWFYA1,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery Proプラン,2,16000,8000
a01RB00001ds2nTYAQ,INVL-0000000502,a00RB00002Cb9PNYAZ,a04RB00000nQDdJYAW,001RB00001VTqWFYA1,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery Proプラン,2,16000,8000
a01RB00001ds2nUYAQ,INVL-0000000503,a00RB00002Cb9PNYAZ,a04RB00000nQDdJYAW,001RB00001VTqWFYA1,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery Proプラン,2,16000,8000
a01RB00001ds2nVYAQ,INVL-0000000504,a00RB00002Cb9PNYAZ,a04RB00000nQDdJYAW,001RB00001VTqWFYA1,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery Proプラン,2,16000,8000
a01RB00001ds2nWYAQ,INVL-0000000505,a00RB00002Cb9PNYAZ,a04RB00000nQDdJYAW,001RB00001VTqWFYA1,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery Proプラン,2,16000,8000
a01RB00001dy1VJYAY,INVL-0000000506,a00RB00002CgDsDYAV,a04RB00000nRlg9YAC,001RB00001dxx1tYAA,,,,Rendery Enterpriseプラン 年間利用料,1,240000,240000
a01RB00001e6bJtYAI,INVL-0000000507,a00RB00002Crja9YAB,a04RB00000nUMA9YAO,001RB00001VTrqmYAD,a0CRB0000CcXZ6Q2QW,Rendery Proプラン,true,Rendery Proプラン_月額,1,8000,8000
a01RB00001eMAUDYA4,INVL-0000000508,a00RB00002DAbgvYAD,a04RB00000nYgjlYAC,001RB00001VTqleYAD,,,,[年払_代理販売20%] Rendery Proプランネンバライ 年間利用料,1,76800,76800
